detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
harris_pc,pyramid,k,0.1,0.0,0.0,-2.622228387522082e-08,1.2841170058986612e-08,7.955106437901399e-08,,0.32029189899913035,
harris_pc,sphere,k,0.1,0.0,0.0,-3.253782327349071e-08,9.195897505927832e-09,7.689117948568173e-08,,0.31565540700103156,
harris_pc,torus,k,0.1,0.0,0.0,-1.5620592595539213e-07,2.546678983030162e-07,1.319909232901464e-06,,0.3374480640013644,
harris_pc,cone,k_neighbors,20,5.0,0.078125,-4.686799724456846e-12,4.790576228672795e-12,6.302299563853327e-11,0.4,0.05758238400085247,
harris_pc,cube,k_neighbors,20,11.0,0.171875,-6.206039581132076e-11,6.052974967207758e-11,8.276280886242674e-10,0.36363636363636365,0.05740944699937245,
harris_pc,cuboid,k_neighbors,20,10.0,0.15625,-6.311069755115982e-11,1.3760896979599823e-10,1.8661680573951367e-09,0.1,0.054931706999923335,
harris_pc,cylinder,k_neighbors,20,8.0,0.125,-2.9929038512169705e-11,3.1052216979275654e-11,3.629799547711321e-10,0.125,0.055803315997764,
harris_pc,pyramid,k_neighbors,20,7.0,0.109375,-9.58129341427665e-12,1.0441330004667087e-11,1.3108304788223862e-10,0.14285714285714285,0.055740679999871645,
harris_pc,sphere,k_neighbors,20,0.0,0.0,-1.0553173632172128e-11,1.0129872857225062e-11,2.090301626610464e-10,,0.054383871000027284,
harris_pc,torus,k_neighbors,20,6.0,0.09375,-6.205805414701492e-11,1.4245955122393798e-10,2.5494144500194863e-09,0.16666666666666666,0.05915969099805807,
harris_pc,cone,k_neighbors,50,5.0,0.078125,-7.058789055422304e-11,4.952611568397155e-11,4.099667614001356e-10,0.0,0.11200689200268243,
harris_pc,cube,k_neighbors,50,10.0,0.15625,-8.357711980027759e-10,6.00110575511497e-10,4.827874190291627e-09,0.3,0.10713116000260925,
harris_pc,cuboid,k_neighbors,50,10.0,0.15625,-8.589320269827722e-10,1.5118606438284189e-09,1.4685419000534559e-08,0.7,0.1070527369993215,
harris_pc,cylinder,k_neighbors,50,8.0,0.125,-4.267944711234421e-10,3.0952966455010274e-10,2.8159272716721297e-09,0.125,0.10796396499790717,
harris_pc,pyramid,k_neighbors,50,7.0,0.109375,-1.3036839145336262e-10,1.0383356030242727e-10,7.726486084800646e-10,0.2857142857142857,0.10664280299897655,
harris_pc,sphere,k_neighbors,50,0.0,0.0,-1.6020202695675377e-10,8.928571825331029e-11,1.0690388408138248e-09,,0.10443108699837467,
harris_pc,torus,k_neighbors,50,6.0,0.09375,-8.788506788193208e-10,1.6149737222328302e-09,1.4128651420370917e-08,0.3333333333333333,0.1132496309983253,
harris_pc,cone,k_neighbors,100,5.0,0.078125,-5.349827309933586e-10,3.4197651344643485e-10,1.9558662567008973e-09,0.2,0.21681797199926223,
harris_pc,cube,k_neighbors,100,8.0,0.125,-5.879569236851058e-09,3.980395018966059e-09,2.3424160928142718e-08,0.375,0.19661270399956265,
harris_pc,cuboid,k_neighbors,100,11.0,0.171875,-6.085797539065305e-09,1.0007880722658508e-08,8.505473615076567e-08,0.45454545454545453,0.196738586997526,
harris_pc,cylinder,k_neighbors,100,4.0,0.0625,-3.176607561110417e-09,2.0762927888700828e-09,1.316225590182529e-08,0.25,0.1970672490024299,
harris_pc,pyramid,k_neighbors,100,6.0,0.09375,-9.310278551234067e-10,7.149743510889199e-10,4.0527619342174446e-09,0.5,0.19703675500204554,
harris_pc,sphere,k_neighbors,100,0.0,0.0,-1.2650627770011654e-09,4.77120943308637e-10,4.436068723905698e-09,,0.215876627000398,
harris_pc,torus,k_neighbors,100,4.0,0.0625,-6.468749937890481e-09,1.115968579550695e-08,6.631995248109592e-08,0.25,0.21246057200187352,
harris_pc,cone,k_neighbors,170,5.0,0.078125,-2.4040740385920647e-09,1.6128656277181e-09,7.720464926027681e-09,0.4,0.34141321000061,
